feedStart,feedEnd,feedDuration,filename,Device,Sex,Task,Filename
124482,124525,43,CASTLE_002_120724_00_.CSV,2,M,Free HFD,CASTLE_002_120724_00_.CSV
125901,125956,55,CASTLE_002_120724_00_.CSV,2,M,Free HFD,CASTLE_002_120724_00_.CSV
128716,128793,77,CASTLE_002_120724_00_.CSV,2,M,Free HFD,CASTLE_002_120724_00_.CSV
136507,136524,17,CASTLE_002_120724_00_.CSV,2,M,Free HFD,CASTLE_002_120724_00_.CSV
138448,138490,42,CASTLE_002_120724_00_.CSV,2,M,Free HFD,CASTLE_002_120724_00_.CSV
139248,139264,16,CASTLE_002_120724_00_.CSV,2,M,Free HFD,CASTLE_002_120724_00_.CSV
141241,141248,7,CASTLE_002_120724_00_.CSV,2,M,Free HFD,CASTLE_002_120724_00_.CSV
143468,143524,56,CASTLE_002_120724_00_.CSV,2,M,Free HFD,CASTLE_002_120724_00_.CSV
147686,147718,32,CASTLE_002_120724_00_.CSV,2,M,Free HFD,CASTLE_002_120724_00_.CSV
154175,154336,161,CASTLE_002_120724_00_.CSV,2,M,Free HFD,CASTLE_002_120724_00_.CSV
159711,159760,49,CASTLE_002_120724_00_.CSV,2,M,Free HFD,CASTLE_002_120724_00_.CSV
163172,163185,13,CASTLE_002_120724_00_.CSV,2,M,Free HFD,CASTLE_002_120724_00_.CSV
79445,79559,114,CASTLE_003_120724_00_.CSV,3,M,Free HFD,CASTLE_003_120724_00_.CSV
86881,87172,291,CASTLE_003_120724_00_.CSV,3,M,Free HFD,CASTLE_003_120724_00_.CSV
89043,89097,54,CASTLE_003_120724_00_.CSV,3,M,Free HFD,CASTLE_003_120724_00_.CSV
89679,89722,43,CASTLE_003_120724_00_.CSV,3,M,Free HFD,CASTLE_003_120724_00_.CSV
102476,102509,33,CASTLE_003_120724_00_.CSV,3,M,Free HFD,CASTLE_003_120724_00_.CSV
103413,103459,46,CASTLE_003_120724_00_.CSV,3,M,Free HFD,CASTLE_003_120724_00_.CSV
110223,110345,122,CASTLE_003_120724_00_.CSV,3,M,Free HFD,CASTLE_003_120724_00_.CSV
110594,110677,83,CASTLE_003_120724_00_.CSV,3,M,Free HFD,CASTLE_003_120724_00_.CSV
113832,113904,72,CASTLE_003_120724_00_.CSV,3,M,Free HFD,CASTLE_003_120724_00_.CSV
114374,114468,94,CASTLE_003_120724_00_.CSV,3,M,Free HFD,CASTLE_003_120724_00_.CSV
116927,117136,209,CASTLE_003_120724_00_.CSV,3,M,Free HFD,CASTLE_003_120724_00_.CSV
121022,121035,13,CASTLE_003_120724_00_.CSV,3,M,Free HFD,CASTLE_003_120724_00_.CSV
121253,121298,45,CASTLE_003_120724_00_.CSV,3,M,Free HFD,CASTLE_003_120724_00_.CSV
124483,124507,24,CASTLE_003_120724_00_.CSV,3,M,Free HFD,CASTLE_003_120724_00_.CSV
124686,124755,69,CASTLE_003_120724_00_.CSV,3,M,Free HFD,CASTLE_003_120724_00_.CSV
125089,125176,87,CASTLE_003_120724_00_.CSV,3,M,Free HFD,CASTLE_003_120724_00_.CSV
125339,125386,47,CASTLE_003_120724_00_.CSV,3,M,Free HFD,CASTLE_003_120724_00_.CSV
125453,125471,18,CASTLE_003_120724_00_.CSV,3,M,Free HFD,CASTLE_003_120724_00_.CSV
130497,130566,69,CASTLE_003_120724_00_.CSV,3,M,Free HFD,CASTLE_003_120724_00_.CSV
134258,134294,36,CASTLE_003_120724_00_.CSV,3,M,Free HFD,CASTLE_003_120724_00_.CSV
136455,136530,75,CASTLE_003_120724_00_.CSV,3,M,Free HFD,CASTLE_003_120724_00_.CSV
136825,136849,24,CASTLE_003_120724_00_.CSV,3,M,Free HFD,CASTLE_003_120724_00_.CSV
137778,137799,21,CASTLE_003_120724_00_.CSV,3,M,Free HFD,CASTLE_003_120724_00_.CSV
139402,139548,146,CASTLE_003_120724_00_.CSV,3,M,Free HFD,CASTLE_003_120724_00_.CSV
140893,140902,9,CASTLE_003_120724_00_.CSV,3,M,Free HFD,CASTLE_003_120724_00_.CSV
141005,141020,15,CASTLE_003_120724_00_.CSV,3,M,Free HFD,CASTLE_003_120724_00_.CSV
146814,146914,100,CASTLE_003_120724_00_.CSV,3,M,Free HFD,CASTLE_003_120724_00_.CSV
148486,148526,40,CASTLE_003_120724_00_.CSV,3,M,Free HFD,CASTLE_003_120724_00_.CSV
153691,153747,56,CASTLE_003_120724_00_.CSV,3,M,Free HFD,CASTLE_003_120724_00_.CSV
153823,153861,38,CASTLE_003_120724_00_.CSV,3,M,Free HFD,CASTLE_003_120724_00_.CSV
153959,153969,10,CASTLE_003_120724_00_.CSV,3,M,Free HFD,CASTLE_003_120724_00_.CSV
156680,156728,48,CASTLE_003_120724_00_.CSV,3,M,Free HFD,CASTLE_003_120724_00_.CSV
162735,162806,71,CASTLE_003_120724_00_.CSV,3,M,Free HFD,CASTLE_003_120724_00_.CSV
80209,80286,77,CASTLE_004_120724_00_.CSV,4,M,Free HFD,CASTLE_004_120724_00_.CSV
80600,80640,40,CASTLE_004_120724_00_.CSV,4,M,Free HFD,CASTLE_004_120724_00_.CSV
84076,84141,65,CASTLE_004_120724_00_.CSV,4,M,Free HFD,CASTLE_004_120724_00_.CSV
86815,86850,35,CASTLE_004_120724_00_.CSV,4,M,Free HFD,CASTLE_004_120724_00_.CSV
88845,88926,81,CASTLE_004_120724_00_.CSV,4,M,Free HFD,CASTLE_004_120724_00_.CSV
92682,92738,56,CASTLE_004_120724_00_.CSV,4,M,Free HFD,CASTLE_004_120724_00_.CSV
95506,95553,47,CASTLE_004_120724_00_.CSV,4,M,Free HFD,CASTLE_004_120724_00_.CSV
97119,97236,117,CASTLE_004_120724_00_.CSV,4,M,Free HFD,CASTLE_004_120724_00_.CSV
99850,99916,66,CASTLE_004_120724_00_.CSV,4,M,Free HFD,CASTLE_004_120724_00_.CSV
100845,100904,59,CASTLE_004_120724_00_.CSV,4,M,Free HFD,CASTLE_004_120724_00_.CSV
101690,101771,81,CASTLE_004_120724_00_.CSV,4,M,Free HFD,CASTLE_004_120724_00_.CSV
105105,105186,81,CASTLE_004_120724_00_.CSV,4,M,Free HFD,CASTLE_004_120724_00_.CSV
105940,106051,111,CASTLE_004_120724_00_.CSV,4,M,Free HFD,CASTLE_004_120724_00_.CSV
107777,107820,43,CASTLE_004_120724_00_.CSV,4,M,Free HFD,CASTLE_004_120724_00_.CSV
109765,109819,54,CASTLE_004_120724_00_.CSV,4,M,Free HFD,CASTLE_004_120724_00_.CSV
112720,112775,55,CASTLE_004_120724_00_.CSV,4,M,Free HFD,CASTLE_004_120724_00_.CSV
114904,114926,22,CASTLE_004_120724_00_.CSV,4,M,Free HFD,CASTLE_004_120724_00_.CSV
115253,115312,59,CASTLE_004_120724_00_.CSV,4,M,Free HFD,CASTLE_004_120724_00_.CSV
115421,115443,22,CASTLE_004_120724_00_.CSV,4,M,Free HFD,CASTLE_004_120724_00_.CSV
117046,117125,79,CASTLE_004_120724_00_.CSV,4,M,Free HFD,CASTLE_004_120724_00_.CSV
119603,119657,54,CASTLE_004_120724_00_.CSV,4,M,Free HFD,CASTLE_004_120724_00_.CSV
122381,122523,142,CASTLE_004_120724_00_.CSV,4,M,Free HFD,CASTLE_004_120724_00_.CSV
128093,128171,78,CASTLE_004_120724_00_.CSV,4,M,Free HFD,CASTLE_004_120724_00_.CSV
128717,128723,6,CASTLE_004_120724_00_.CSV,4,M,Free HFD,CASTLE_004_120724_00_.CSV
129745,129788,43,CASTLE_004_120724_00_.CSV,4,M,Free HFD,CASTLE_004_120724_00_.CSV
132024,132163,139,CASTLE_004_120724_00_.CSV,4,M,Free HFD,CASTLE_004_120724_00_.CSV
136071,136136,65,CASTLE_004_120724_00_.CSV,4,M,Free HFD,CASTLE_004_120724_00_.CSV
139009,139018,9,CASTLE_004_120724_00_.CSV,4,M,Free HFD,CASTLE_004_120724_00_.CSV
139124,139173,49,CASTLE_004_120724_00_.CSV,4,M,Free HFD,CASTLE_004_120724_00_.CSV
141458,141538,80,CASTLE_004_120724_00_.CSV,4,M,Free HFD,CASTLE_004_120724_00_.CSV
143341,143416,75,CASTLE_004_120724_00_.CSV,4,M,Free HFD,CASTLE_004_120724_00_.CSV
144775,144814,39,CASTLE_004_120724_00_.CSV,4,M,Free HFD,CASTLE_004_120724_00_.CSV
151876,152001,125,CASTLE_004_120724_00_.CSV,4,M,Free HFD,CASTLE_004_120724_00_.CSV
154742,154768,26,CASTLE_004_120724_00_.CSV,4,M,Free HFD,CASTLE_004_120724_00_.CSV
159971,160004,33,CASTLE_004_120724_00_.CSV,4,M,Free HFD,CASTLE_004_120724_00_.CSV
79745,79829,84,CASTLE_005_120724_00_.CSV,5,F,Free HFD,CASTLE_005_120724_00_.CSV
82751,82774,23,CASTLE_005_120724_00_.CSV,5,F,Free HFD,CASTLE_005_120724_00_.CSV
83396,83497,101,CASTLE_005_120724_00_.CSV,5,F,Free HFD,CASTLE_005_120724_00_.CSV
86872,86943,71,CASTLE_005_120724_00_.CSV,5,F,Free HFD,CASTLE_005_120724_00_.CSV
88951,88999,48,CASTLE_005_120724_00_.CSV,5,F,Free HFD,CASTLE_005_120724_00_.CSV
92888,92969,81,CASTLE_005_120724_00_.CSV,5,F,Free HFD,CASTLE_005_120724_00_.CSV
93286,93379,93,CASTLE_005_120724_00_.CSV,5,F,Free HFD,CASTLE_005_120724_00_.CSV
96734,96868,134,CASTLE_005_120724_00_.CSV,5,F,Free HFD,CASTLE_005_120724_00_.CSV
98409,98452,43,CASTLE_005_120724_00_.CSV,5,F,Free HFD,CASTLE_005_120724_00_.CSV
98663,98694,31,CASTLE_005_120724_00_.CSV,5,F,Free HFD,CASTLE_005_120724_00_.CSV
100540,100564,24,CASTLE_005_120724_00_.CSV,5,F,Free HFD,CASTLE_005_120724_00_.CSV
101456,101491,35,CASTLE_005_120724_00_.CSV,5,F,Free HFD,CASTLE_005_120724_00_.CSV
102633,102737,104,CASTLE_005_120724_00_.CSV,5,F,Free HFD,CASTLE_005_120724_00_.CSV
106017,106064,47,CASTLE_005_120724_00_.CSV,5,F,Free HFD,CASTLE_005_120724_00_.CSV
106260,106300,40,CASTLE_005_120724_00_.CSV,5,F,Free HFD,CASTLE_005_120724_00_.CSV
106977,107167,190,CASTLE_005_120724_00_.CSV,5,F,Free HFD,CASTLE_005_120724_00_.CSV
107509,107625,116,CASTLE_005_120724_00_.CSV,5,F,Free HFD,CASTLE_005_120724_00_.CSV
109879,109963,84,CASTLE_005_120724_00_.CSV,5,F,Free HFD,CASTLE_005_120724_00_.CSV
110209,110292,83,CASTLE_005_120724_00_.CSV,5,F,Free HFD,CASTLE_005_120724_00_.CSV
110572,110662,90,CASTLE_005_120724_00_.CSV,5,F,Free HFD,CASTLE_005_120724_00_.CSV
113830,113888,58,CASTLE_005_120724_00_.CSV,5,F,Free HFD,CASTLE_005_120724_00_.CSV
113972,114029,57,CASTLE_005_120724_00_.CSV,5,F,Free HFD,CASTLE_005_120724_00_.CSV
114358,114387,29,CASTLE_005_120724_00_.CSV,5,F,Free HFD,CASTLE_005_120724_00_.CSV
114585,114590,5,CASTLE_005_120724_00_.CSV,5,F,Free HFD,CASTLE_005_120724_00_.CSV
116192,116318,126,CASTLE_005_120724_00_.CSV,5,F,Free HFD,CASTLE_005_120724_00_.CSV
118305,118313,8,CASTLE_005_120724_00_.CSV,5,F,Free HFD,CASTLE_005_120724_00_.CSV
119777,119838,61,CASTLE_005_120724_00_.CSV,5,F,Free HFD,CASTLE_005_120724_00_.CSV
120302,120385,83,CASTLE_005_120724_00_.CSV,5,F,Free HFD,CASTLE_005_120724_00_.CSV
122141,122171,30,CASTLE_005_120724_00_.CSV,5,F,Free HFD,CASTLE_005_120724_00_.CSV
123251,123336,85,CASTLE_005_120724_00_.CSV,5,F,Free HFD,CASTLE_005_120724_00_.CSV
128363,128444,81,CASTLE_005_120724_00_.CSV,5,F,Free HFD,CASTLE_005_120724_00_.CSV
128936,129028,92,CASTLE_005_120724_00_.CSV,5,F,Free HFD,CASTLE_005_120724_00_.CSV
129950,129985,35,CASTLE_005_120724_00_.CSV,5,F,Free HFD,CASTLE_005_120724_00_.CSV
131565,131609,44,CASTLE_005_120724_00_.CSV,5,F,Free HFD,CASTLE_005_120724_00_.CSV
131951,131983,32,CASTLE_005_120724_00_.CSV,5,F,Free HFD,CASTLE_005_120724_00_.CSV
135536,135736,200,CASTLE_005_120724_00_.CSV,5,F,Free HFD,CASTLE_005_120724_00_.CSV
139610,139643,33,CASTLE_005_120724_00_.CSV,5,F,Free HFD,CASTLE_005_120724_00_.CSV
140566,140593,27,CASTLE_005_120724_00_.CSV,5,F,Free HFD,CASTLE_005_120724_00_.CSV
140685,140701,16,CASTLE_005_120724_00_.CSV,5,F,Free HFD,CASTLE_005_120724_00_.CSV
143520,143552,32,CASTLE_005_120724_00_.CSV,5,F,Free HFD,CASTLE_005_120724_00_.CSV
148243,148279,36,CASTLE_005_120724_00_.CSV,5,F,Free HFD,CASTLE_005_120724_00_.CSV
148909,148939,30,CASTLE_005_120724_00_.CSV,5,F,Free HFD,CASTLE_005_120724_00_.CSV
151786,151916,130,CASTLE_005_120724_00_.CSV,5,F,Free HFD,CASTLE_005_120724_00_.CSV
156901,157034,133,CASTLE_005_120724_00_.CSV,5,F,Free HFD,CASTLE_005_120724_00_.CSV
162317,162446,129,CASTLE_005_120724_00_.CSV,5,F,Free HFD,CASTLE_005_120724_00_.CSV
80893,81012,119,CASTLE_006_120724_00_.CSV,6,F,Free HFD,CASTLE_006_120724_00_.CSV
84490,84713,223,CASTLE_006_120724_00_.CSV,6,F,Free HFD,CASTLE_006_120724_00_.CSV
87049,87181,132,CASTLE_006_120724_00_.CSV,6,F,Free HFD,CASTLE_006_120724_00_.CSV
89104,89300,196,CASTLE_006_120724_00_.CSV,6,F,Free HFD,CASTLE_006_120724_00_.CSV
91382,91510,128,CASTLE_006_120724_00_.CSV,6,F,Free HFD,CASTLE_006_120724_00_.CSV
94155,94431,276,CASTLE_006_120724_00_.CSV,6,F,Free HFD,CASTLE_006_120724_00_.CSV
95064,95234,170,CASTLE_006_120724_00_.CSV,6,F,Free HFD,CASTLE_006_120724_00_.CSV
98316,98415,99,CASTLE_006_120724_00_.CSV,6,F,Free HFD,CASTLE_006_120724_00_.CSV
99339,99393,54,CASTLE_006_120724_00_.CSV,6,F,Free HFD,CASTLE_006_120724_00_.CSV
99491,99529,38,CASTLE_006_120724_00_.CSV,6,F,Free HFD,CASTLE_006_120724_00_.CSV
99652,99671,19,CASTLE_006_120724_00_.CSV,6,F,Free HFD,CASTLE_006_120724_00_.CSV
99952,100121,169,CASTLE_006_120724_00_.CSV,6,F,Free HFD,CASTLE_006_120724_00_.CSV
101476,101496,20,CASTLE_006_120724_00_.CSV,6,F,Free HFD,CASTLE_006_120724_00_.CSV
101780,101904,124,CASTLE_006_120724_00_.CSV,6,F,Free HFD,CASTLE_006_120724_00_.CSV
102718,102756,38,CASTLE_006_120724_00_.CSV,6,F,Free HFD,CASTLE_006_120724_00_.CSV
103194,103260,66,CASTLE_006_120724_00_.CSV,6,F,Free HFD,CASTLE_006_120724_00_.CSV
104263,104364,101,CASTLE_006_120724_00_.CSV,6,F,Free HFD,CASTLE_006_120724_00_.CSV
105410,105422,12,CASTLE_006_120724_00_.CSV,6,F,Free HFD,CASTLE_006_120724_00_.CSV
105512,105560,48,CASTLE_006_120724_00_.CSV,6,F,Free HFD,CASTLE_006_120724_00_.CSV
106350,106557,207,CASTLE_006_120724_00_.CSV,6,F,Free HFD,CASTLE_006_120724_00_.CSV
108937,109028,91,CASTLE_006_120724_00_.CSV,6,F,Free HFD,CASTLE_006_120724_00_.CSV
110860,110918,58,CASTLE_006_120724_00_.CSV,6,F,Free HFD,CASTLE_006_120724_00_.CSV
111801,111824,23,CASTLE_006_120724_00_.CSV,6,F,Free HFD,CASTLE_006_120724_00_.CSV
113006,113030,24,CASTLE_006_120724_00_.CSV,6,F,Free HFD,CASTLE_006_120724_00_.CSV
113098,113114,16,CASTLE_006_120724_00_.CSV,6,F,Free HFD,CASTLE_006_120724_00_.CSV
113217,113222,5,CASTLE_006_120724_00_.CSV,6,F,Free HFD,CASTLE_006_120724_00_.CSV
113828,114113,285,CASTLE_006_120724_00_.CSV,6,F,Free HFD,CASTLE_006_120724_00_.CSV
115227,115234,7,CASTLE_006_120724_00_.CSV,6,F,Free HFD,CASTLE_006_120724_00_.CSV
115982,115992,10,CASTLE_006_120724_00_.CSV,6,F,Free HFD,CASTLE_006_120724_00_.CSV
116624,116632,8,CASTLE_006_120724_00_.CSV,6,F,Free HFD,CASTLE_006_120724_00_.CSV
117721,117737,16,CASTLE_006_120724_00_.CSV,6,F,Free HFD,CASTLE_006_120724_00_.CSV
118316,118557,241,CASTLE_006_120724_00_.CSV,6,F,Free HFD,CASTLE_006_120724_00_.CSV
118946,118965,19,CASTLE_006_120724_00_.CSV,6,F,Free HFD,CASTLE_006_120724_00_.CSV
119791,119871,80,CASTLE_006_120724_00_.CSV,6,F,Free HFD,CASTLE_006_120724_00_.CSV
120062,120083,21,CASTLE_006_120724_00_.CSV,6,F,Free HFD,CASTLE_006_120724_00_.CSV
122410,122480,70,CASTLE_006_120724_00_.CSV,6,F,Free HFD,CASTLE_006_120724_00_.CSV
125384,125447,63,CASTLE_006_120724_00_.CSV,6,F,Free HFD,CASTLE_006_120724_00_.CSV
126599,126613,14,CASTLE_006_120724_00_.CSV,6,F,Free HFD,CASTLE_006_120724_00_.CSV
128471,128596,125,CASTLE_006_120724_00_.CSV,6,F,Free HFD,CASTLE_006_120724_00_.CSV
129058,129256,198,CASTLE_006_120724_00_.CSV,6,F,Free HFD,CASTLE_006_120724_00_.CSV
131012,131185,173,CASTLE_006_120724_00_.CSV,6,F,Free HFD,CASTLE_006_120724_00_.CSV
131868,131906,38,CASTLE_006_120724_00_.CSV,6,F,Free HFD,CASTLE_006_120724_00_.CSV
135115,135162,47,CASTLE_006_120724_00_.CSV,6,F,Free HFD,CASTLE_006_120724_00_.CSV
135359,135366,7,CASTLE_006_120724_00_.CSV,6,F,Free HFD,CASTLE_006_120724_00_.CSV
137496,137561,65,CASTLE_006_120724_00_.CSV,6,F,Free HFD,CASTLE_006_120724_00_.CSV
137650,137696,46,CASTLE_006_120724_00_.CSV,6,F,Free HFD,CASTLE_006_120724_00_.CSV
143748,143850,102,CASTLE_006_120724_00_.CSV,6,F,Free HFD,CASTLE_006_120724_00_.CSV
148808,148836,28,CASTLE_006_120724_00_.CSV,6,F,Free HFD,CASTLE_006_120724_00_.CSV
153019,153070,51,CASTLE_006_120724_00_.CSV,6,F,Free HFD,CASTLE_006_120724_00_.CSV
153653,153799,146,CASTLE_006_120724_00_.CSV,6,F,Free HFD,CASTLE_006_120724_00_.CSV
156145,156231,86,CASTLE_006_120724_00_.CSV,6,F,Free HFD,CASTLE_006_120724_00_.CSV
160465,160563,98,CASTLE_006_120724_00_.CSV,6,F,Free HFD,CASTLE_006_120724_00_.CSV
81711,81811,100,CASTLE_007_120724_00_.CSV,7,F,Free HFD,CASTLE_007_120724_00_.CSV
82235,82244,9,CASTLE_007_120724_00_.CSV,7,F,Free HFD,CASTLE_007_120724_00_.CSV
88990,89193,203,CASTLE_007_120724_00_.CSV,7,F,Free HFD,CASTLE_007_120724_00_.CSV
89363,89403,40,CASTLE_007_120724_00_.CSV,7,F,Free HFD,CASTLE_007_120724_00_.CSV
92044,92246,202,CASTLE_007_120724_00_.CSV,7,F,Free HFD,CASTLE_007_120724_00_.CSV
94183,94384,201,CASTLE_007_120724_00_.CSV,7,F,Free HFD,CASTLE_007_120724_00_.CSV
97868,97954,86,CASTLE_007_120724_00_.CSV,7,F,Free HFD,CASTLE_007_120724_00_.CSV
99927,100050,123,CASTLE_007_120724_00_.CSV,7,F,Free HFD,CASTLE_007_120724_00_.CSV
101874,102012,138,CASTLE_007_120724_00_.CSV,7,F,Free HFD,CASTLE_007_120724_00_.CSV
102165,102218,53,CASTLE_007_120724_00_.CSV,7,F,Free HFD,CASTLE_007_120724_00_.CSV
102515,102577,62,CASTLE_007_120724_00_.CSV,7,F,Free HFD,CASTLE_007_120724_00_.CSV
104348,104375,27,CASTLE_007_120724_00_.CSV,7,F,Free HFD,CASTLE_007_120724_00_.CSV
104675,104707,32,CASTLE_007_120724_00_.CSV,7,F,Free HFD,CASTLE_007_120724_00_.CSV
105120,105190,70,CASTLE_007_120724_00_.CSV,7,F,Free HFD,CASTLE_007_120724_00_.CSV
105291,105368,77,CASTLE_007_120724_00_.CSV,7,F,Free HFD,CASTLE_007_120724_00_.CSV
106080,106088,8,CASTLE_007_120724_00_.CSV,7,F,Free HFD,CASTLE_007_120724_00_.CSV
107012,107136,124,CASTLE_007_120724_00_.CSV,7,F,Free HFD,CASTLE_007_120724_00_.CSV
107564,107573,9,CASTLE_007_120724_00_.CSV,7,F,Free HFD,CASTLE_007_120724_00_.CSV
108012,108020,8,CASTLE_007_120724_00_.CSV,7,F,Free HFD,CASTLE_007_120724_00_.CSV
108183,108377,194,CASTLE_007_120724_00_.CSV,7,F,Free HFD,CASTLE_007_120724_00_.CSV
108566,108619,53,CASTLE_007_120724_00_.CSV,7,F,Free HFD,CASTLE_007_120724_00_.CSV
109142,109172,30,CASTLE_007_120724_00_.CSV,7,F,Free HFD,CASTLE_007_120724_00_.CSV
110698,110735,37,CASTLE_007_120724_00_.CSV,7,F,Free HFD,CASTLE_007_120724_00_.CSV
112250,112311,61,CASTLE_007_120724_00_.CSV,7,F,Free HFD,CASTLE_007_120724_00_.CSV
113381,113406,25,CASTLE_007_120724_00_.CSV,7,F,Free HFD,CASTLE_007_120724_00_.CSV
114822,114941,119,CASTLE_007_120724_00_.CSV,7,F,Free HFD,CASTLE_007_120724_00_.CSV
116563,116575,12,CASTLE_007_120724_00_.CSV,7,F,Free HFD,CASTLE_007_120724_00_.CSV
116637,116691,54,CASTLE_007_120724_00_.CSV,7,F,Free HFD,CASTLE_007_120724_00_.CSV
117095,117151,56,CASTLE_007_120724_00_.CSV,7,F,Free HFD,CASTLE_007_120724_00_.CSV
118736,118831,95,CASTLE_007_120724_00_.CSV,7,F,Free HFD,CASTLE_007_120724_00_.CSV
119232,119271,39,CASTLE_007_120724_00_.CSV,7,F,Free HFD,CASTLE_007_120724_00_.CSV
119438,119454,16,CASTLE_007_120724_00_.CSV,7,F,Free HFD,CASTLE_007_120724_00_.CSV
119939,119973,34,CASTLE_007_120724_00_.CSV,7,F,Free HFD,CASTLE_007_120724_00_.CSV
120575,120584,9,CASTLE_007_120724_00_.CSV,7,F,Free HFD,CASTLE_007_120724_00_.CSV
123553,123565,12,CASTLE_007_120724_00_.CSV,7,F,Free HFD,CASTLE_007_120724_00_.CSV
125410,125504,94,CASTLE_007_120724_00_.CSV,7,F,Free HFD,CASTLE_007_120724_00_.CSV
125802,125851,49,CASTLE_007_120724_00_.CSV,7,F,Free HFD,CASTLE_007_120724_00_.CSV
126443,126473,30,CASTLE_007_120724_00_.CSV,7,F,Free HFD,CASTLE_007_120724_00_.CSV
126711,126894,183,CASTLE_007_120724_00_.CSV,7,F,Free HFD,CASTLE_007_120724_00_.CSV
127429,127442,13,CASTLE_007_120724_00_.CSV,7,F,Free HFD,CASTLE_007_120724_00_.CSV
128387,128413,26,CASTLE_007_120724_00_.CSV,7,F,Free HFD,CASTLE_007_120724_00_.CSV
128856,128894,38,CASTLE_007_120724_00_.CSV,7,F,Free HFD,CASTLE_007_120724_00_.CSV
129157,129167,10,CASTLE_007_120724_00_.CSV,7,F,Free HFD,CASTLE_007_120724_00_.CSV
130664,130730,66,CASTLE_007_120724_00_.CSV,7,F,Free HFD,CASTLE_007_120724_00_.CSV
133848,133860,12,CASTLE_007_120724_00_.CSV,7,F,Free HFD,CASTLE_007_120724_00_.CSV
133964,133977,13,CASTLE_007_120724_00_.CSV,7,F,Free HFD,CASTLE_007_120724_00_.CSV
134057,134062,5,CASTLE_007_120724_00_.CSV,7,F,Free HFD,CASTLE_007_120724_00_.CSV
134427,134446,19,CASTLE_007_120724_00_.CSV,7,F,Free HFD,CASTLE_007_120724_00_.CSV
135570,135658,88,CASTLE_007_120724_00_.CSV,7,F,Free HFD,CASTLE_007_120724_00_.CSV
135920,135931,11,CASTLE_007_120724_00_.CSV,7,F,Free HFD,CASTLE_007_120724_00_.CSV
137558,137571,13,CASTLE_007_120724_00_.CSV,7,F,Free HFD,CASTLE_007_120724_00_.CSV
137682,137770,88,CASTLE_007_120724_00_.CSV,7,F,Free HFD,CASTLE_007_120724_00_.CSV
138411,138419,8,CASTLE_007_120724_00_.CSV,7,F,Free HFD,CASTLE_007_120724_00_.CSV
138813,138882,69,CASTLE_007_120724_00_.CSV,7,F,Free HFD,CASTLE_007_120724_00_.CSV
142907,142993,86,CASTLE_007_120724_00_.CSV,7,F,Free HFD,CASTLE_007_120724_00_.CSV
149258,149269,11,CASTLE_007_120724_00_.CSV,7,F,Free HFD,CASTLE_007_120724_00_.CSV
152425,152601,176,CASTLE_007_120724_00_.CSV,7,F,Free HFD,CASTLE_007_120724_00_.CSV
154162,154269,107,CASTLE_007_120724_00_.CSV,7,F,Free HFD,CASTLE_007_120724_00_.CSV
156696,156752,56,CASTLE_007_120724_00_.CSV,7,F,Free HFD,CASTLE_007_120724_00_.CSV
159745,159846,101,CASTLE_007_120724_00_.CSV,7,F,Free HFD,CASTLE_007_120724_00_.CSV
164134,164196,62,CASTLE_007_120724_00_.CSV,7,F,Free HFD,CASTLE_007_120724_00_.CSV
