0.787234,0.900000,0.933333,0.925926,1.000000,0.923077,1.000000,0.971429,0.578947,0.833333,0.888889,0.764706,0.500000,1.000000,0.600000,0.600000,1.000000,0.857143,0.500000,nan,nan,nan,nan,nan
0.166667,0.400000,1.000000,0.333333,0.545455,0.666667,0.250000,0.666667,0.545455,0.833333,0.705882,1.000000,0.875000,1.000000,0.894737,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.333333,1.000000,0.500000,0.750000,1.000000,0.944444,1.000000,1.000000,1.000000,0.812500,0.809524,0.142857,1.000000,1.000000,1.000000,0.818182,0.625000,1.000000,1.000000,1.000000,nan,nan,nan,nan
1.000000,0.000000,1.000000,0.741935,1.000000,1.000000,0.800000,1.000000,1.000000,1.000000,0.382979,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,nan,nan,nan,nan,nan,nan
1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.875000,1.000000,0.736842,1.000000,0.812500,0.333333,1.000000,1.000000,0.833333,0.800000,1.000000,1.000000,1.000000,1.000000,nan,nan,nan,nan
0.700000,1.000000,1.000000,0.800000,1.000000,0.800000,0.500000,0.636364,0.750000,0.750000,0.700000,0.900000,1.000000,1.000000,0.928571,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.714286,0.000000,0.666667,1.000000,1.000000,1.000000,1.000000,1.000000,0.866667,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.888889,1.000000,1.000000,1.000000,1.000000,1.000000,nan,nan
0.666667,0.500000,0.833333,1.000000,0.843750,0.950000,1.000000,0.909091,0.666667,1.000000,1.000000,1.000000,1.000000,0.888889,1.000000,0.750000,0.500000,0.833333,nan,nan,nan,nan,nan,nan
0.500000,0.000000,0.000000,0.000000,0.666667,0.875000,1.000000,1.000000,1.000000,0.562500,1.000000,1.000000,1.000000,0.600000,1.000000,1.000000,0.500000,1.000000,nan,nan,nan,nan,nan,nan
1.000000,1.000000,1.000000,1.000000,0.888889,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.941176,1.000000,0.000000,0.857143,0.750000,1.000000,0.812500,1.000000,nan,nan,nan,nan
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.894737,1.000000,1.000000,1.000000,1.000000,1.000000,0.850000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,nan,nan,nan
0.875000,1.000000,1.000000,1.000000,0.846154,1.000000,1.000000,1.000000,1.000000,1.000000,0.750000,0.900000,0.818182,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.611111,1.000000,1.000000,0.571429,0.523810,1.000000,0.708333,1.000000,1.000000,0.900000,0.916667,1.000000,0.833333,0.928571,0.888889,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,nan,nan
0.333333,0.437500,0.000000,0.842105,0.850000,0.818182,0.617647,0.500000,0.727273,0.857143,0.642857,0.650000,1.000000,0.772727,0.769231,0.370370,0.375000,0.545455,0.250000,0.500000,0.000000,0.555556,0.538462,nan
0.400000,0.000000,0.162500,0.435897,0.555556,0.842105,0.457143,0.461538,0.550000,0.615385,0.933333,1.000000,0.300000,0.722222,0.571429,0.782609,0.923077,0.000000,0.666667,0.800000,1.000000,0.714286,1.000000,nan
0.500000,0.300000,0.750000,0.000000,0.636364,0.739130,1.000000,0.727273,0.935484,0.888889,0.888889,0.916667,1.000000,1.000000,1.000000,1.000000,nan,nan,nan,nan,nan,nan,nan,nan
0.500000,1.000000,1.000000,1.000000,0.823529,0.785714,0.736842,0.833333,0.823529,1.000000,1.000000,0.833333,1.000000,0.909091,0.750000,1.000000,1.000000,0.666667,0.600000,1.000000,1.000000,1.000000,nan,nan
0.266667,0.625000,0.722222,0.666667,1.000000,0.750000,0.789474,0.937500,0.956522,0.904762,0.846154,0.944444,0.875000,1.000000,1.000000,1.000000,0.521739,0.833333,1.000000,nan,nan,nan,nan,nan
0.000000,1.000000,nan,0.666667,0.411765,0.888889,0.840000,0.952381,1.000000,0.950000,0.818182,0.687500,1.000000,0.692308,0.500000,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.400000,1.000000,0.555556,1.000000,0.800000,1.000000,1.000000,0.960000,0.944444,1.000000,0.878788,0.894737,1.000000,0.800000,1.000000,1.000000,nan,nan,nan,nan,nan,nan,nan,nan
1.000000,0.571429,0.333333,0.000000,0.500000,0.600000,1.000000,0.739130,1.000000,0.800000,0.833333,1.000000,0.800000,1.000000,1.000000,0.500000,0.777778,0.295455,1.000000,0.714286,0.875000,nan,nan,nan
0.666667,0.545455,1.000000,1.000000,0.909091,1.000000,0.937500,0.833333,1.000000,0.840000,0.800000,0.909091,1.000000,1.000000,0.666667,0.800000,1.000000,1.000000,nan,nan,nan,nan,nan,nan
0.518519,0.500000,1.000000,0.571429,1.000000,0.928571,0.360000,1.000000,0.750000,0.428571,0.531250,0.800000,1.000000,0.857143,1.000000,0.500000,1.000000,0.125000,1.000000,0.714286,1.000000,1.000000,0.666667,nan
